firebase_id,prolific_id,condition_name,visualization_condition,prompt_order,s1_prompt_type,s2_prompt_type,s1_mba_initial_rmse,s1_mbe_initial_rmse,s1_mbe_final_rmse,s1_mbe_avg_rmse,s1_mba_initial_err_empathy,s1_mbe_final_err_empathy,s1_mbe_final_abs_err_empathy,s1_sign_correct_empathy,s1_mba_initial_err_erudite,s1_mbe_final_err_erudite,s1_mbe_final_abs_err_erudite,s1_sign_correct_erudite,s1_mba_initial_err_robotic,s1_mbe_final_err_robotic,s1_mbe_final_abs_err_robotic,s1_sign_correct_robotic,s1_mba_initial_err_romantic,s1_mbe_final_err_romantic,s1_mbe_final_abs_err_romantic,s1_sign_correct_romantic,s1_mba_initial_err_sycophantic,s1_mbe_final_err_sycophantic,s1_mbe_final_abs_err_sycophantic,s1_sign_correct_sycophantic,s1_mba_initial_err_toxic,s1_mbe_final_err_toxic,s1_mbe_final_abs_err_toxic,s1_sign_correct_toxic,s1_sign_accuracy,s2_mba_initial_rmse,s2_mbe_initial_rmse,s2_mbe_final_rmse,s2_mbe_avg_rmse,s2_mba_initial_err_empathy,s2_mbe_final_err_empathy,s2_mbe_final_abs_err_empathy,s2_sign_correct_empathy,s2_mba_initial_err_erudite,s2_mbe_final_err_erudite,s2_mbe_final_abs_err_erudite,s2_sign_correct_erudite,s2_mba_initial_err_robotic,s2_mbe_final_err_robotic,s2_mbe_final_abs_err_robotic,s2_sign_correct_robotic,s2_mba_initial_err_romantic,s2_mbe_final_err_romantic,s2_mbe_final_abs_err_romantic,s2_sign_correct_romantic,s2_mba_initial_err_sycophantic,s2_mbe_final_err_sycophantic,s2_mbe_final_abs_err_sycophantic,s2_sign_correct_sycophantic,s2_mba_initial_err_toxic,s2_mbe_final_err_toxic,s2_mbe_final_abs_err_toxic,s2_sign_correct_toxic,s2_sign_accuracy
bOATjZdzzKPNA0rv8SHz8uZ47vE3,66294177a2d171c3a831f21a,multi_turn,2,asst_first,ASST,ROLEPLY,0.6451806213197083,0.6463087476742119,0.6270805325893473,0.41431369086402203,-0.17943925233644858,0.0875,0.0875,,0.12314814814814809,0.4888888888888889,0.4888888888888889,,-0.0856508875739645,-0.1588757396449704,0.1588757396449704,1.0,-0.9734571129707112,-0.9110878661087867,0.9110878661087867,1.0,-1.0648496240601504,-0.8956896551724138,0.8956896551724138,1.0,-0.6011029411764706,-0.6746323529411765,0.6746323529411765,1.0,1.0,0.4290973945365556,0.5044388426672385,0.5523465038362233,0.5231732851218713,-0.9584134615384616,0.210576923076923,0.210576923076923,,0.02777777777777768,0.04259259259259246,0.04259259259259246,1.0,0.27429733727810657,-1.2899408284023668,1.2899408284023668,0.0,0.12285156250000001,-0.3368200836820084,0.3368200836820084,1.0,0.30545112781954886,-0.0834586466165414,0.0834586466165414,1.0,-0.0422794117647059,-0.0016544117647059042,0.0016544117647059042,1.0,0.8
bYAvBCyegSQYaXADdsbIi5HZZUW2,67104c7deff954cb22438402,single_turn,1,roleply_first,ROLEPLY,ASST,0.8370225694320391,1.0844953186463642,1.1030117378353963,1.0439617418575655,0.0415865384615384,0.9465537383177571,0.9465537383177571,1.0,1.2277777777777779,1.2666666666666666,1.2666666666666666,0.0,-1.0257026627218935,-0.4840764331210191,0.4840764331210191,1.0,-0.0771484375,-1.56640625,1.56640625,0.0,-1.1945488721804511,-1.3082706766917294,1.3082706766917294,0.0,0.4577205882352941,-0.6323529411764706,0.6323529411764706,1.0,0.5,0.5140699734890729,0.8668338358780904,0.8668338358780904,0.7628356392265527,0.22056074766355138,-1.0794392523364487,1.0794392523364487,0.0,-0.0768518518518519,0.7231481481481481,0.7231481481481481,0.0,0.21434911242603552,0.6143491124260355,0.6143491124260355,1.0,-0.9734571129707112,-0.9734571129707112,0.9734571129707112,1.0,0.5351503759398497,-1.0648496240601504,1.0648496240601504,0.0,-0.5011029411764707,-0.6011029411764706,0.6011029411764706,1.0,0.5
bomgMSyOqtcI5Y0NMmSfjNLHZiF3,69a792fc2d35ed68237867c3,single_turn,1,asst_first,ASST,ROLEPLY,0.35892250102182366,0.370018967802417,0.44176203187408825,0.3905361486528142,-0.6794392523364485,0.4846153846153846,0.4846153846153846,1.0,-0.47685185185185186,0.6333333333333333,0.6333333333333333,0.0,0.11434911242603549,0.18106508875739652,0.18106508875739652,1.0,0.0265428870292887,0.4414225941422594,0.4414225941422594,,-0.26484962406015033,0.4,0.4,1.0,-0.0011029411764706398,0.38382352941176473,0.38382352941176473,1.0,0.8,0.5329425828702833,0.4708471672617044,0.8321057460661895,0.6656810850487074,0.4415865384615384,1.4730769230769232,1.4730769230769232,0.0,0.6277777777777778,0.05555555555555547,0.05555555555555547,1.0,-0.7257026627218933,-1.046153846153846,1.046153846153846,0.0,0.3228515625,0.5941422594142258,0.5941422594142258,,-0.6945488721804511,0.7000000000000001,0.7000000000000001,1.0,-0.0422794117647059,-0.2095588235294118,0.2095588235294118,1.0,0.6
c6fJGXTGHjWWMZqbr9Kb8BOhQcH2,5e74f18520ab35040b41d526,multi_turn,2,asst_first,ASST,ROLEPLY,0.6718583443338264,0.7039584291165517,0.7158848488792318,0.5691799540397953,0.020560747663551412,0.20420560747663558,0.20420560747663558,1.0,0.023148148148148084,0.8666666666666666,0.8666666666666666,0.0,0.5143491124260354,0.9608280254777071,0.9608280254777071,0.0,-0.9734571129707112,-1.01336669921875,1.01336669921875,0.0,-1.0648496240601504,-0.18965517241379315,0.18965517241379315,1.0,-0.6011029411764706,-0.5441176470588236,0.5441176470588236,1.0,0.5,0.6192754910427077,0.7946951576972916,0.8084854982377856,0.6153475483597928,-0.5584134615384616,0.6173076923076923,0.6173076923076923,0.0,1.0277777777777777,0.8314814814814815,0.8314814814814815,0.0,-0.2257026627218934,-0.4190828402366864,0.4190828402366864,0.0,-0.5771484375,-0.7813807531380754,0.7813807531380754,1.0,-0.6945488721804511,-1.1832706766917294,1.1832706766917294,0.0,0.2577205882352941,-0.8143382352941178,0.8143382352941178,1.0,0.3333333333333333
k3xrZUfDDgf9ck6IlM8W7SNNkLu1,699ec098d5e833b119bb99dc,control,0,roleply_first,ROLEPLY,ASST,0.5138480142211814,0.7397980622350271,0.5237246236356093,0.5610730169468844,0.3415865384615384,-0.85,0.85,1.0,0.4277777777777777,-0.0314814814814815,0.0314814814814815,1.0,-0.0257026627218934,0.6313609467455623,0.6313609467455623,1.0,0.5228515625,-0.47928870292887027,0.47928870292887027,1.0,0.30545112781954886,0.17443609022556403,0.17443609022556403,1.0,0.9577205882352942,0.5132947976878612,0.5132947976878612,1.0,1.0,0.48653100251203185,0.4810417903149303,0.5374369327303701,0.5069353625368217,0.5205607476635514,0.1259615384615384,0.1259615384615384,,0.7231481481481481,1.0148148148148146,1.0148148148148146,0.0,0.01434911242603551,0.29230769230769227,0.29230769230769227,1.0,0.0265428870292887,-0.4650627615062762,0.4650627615062762,1.0,-0.7648496240601502,-0.606203007518797,0.606203007518797,0.0,-0.2011029411764706,0.13455882352941168,0.13455882352941168,1.0,0.6
kjAnmuh87VMBgEmIGq8CoJttafp2,69600c536076cb24b0e69aa7,multi_turn,2,roleply_first,ROLEPLY,ASST,0.593910075852035,0.8654711279603751,0.8441065298820185,0.8191188898534985,-0.15841346153846161,0.7993702540887851,0.7993702540887851,1.0,1.0277777777777777,1.135185185185185,1.135185185185185,0.0,-0.3257026627218934,-0.9661982248520711,0.9661982248520711,0.0,0.022851562500000006,-0.632958984375,0.632958984375,0.0,0.10545112781954888,-0.925,0.925,0.0,0.9577205882352942,0.3970588235294117,0.3970588235294117,,0.2,0.3044673785595525,0.5674531898867695,0.747161996857754,0.4258272098402174,0.5205607476635514,-0.6014018691588785,0.6014018691588785,0.0,0.12314814814814809,-0.022222222222222143,0.022222222222222143,1.0,-0.1856508875739645,1.1152866242038217,1.1152866242038217,0.0,-0.2734571129707113,-0.9962890625,0.9962890625,0.0,-0.26484962406015033,-0.8212406015037593,0.8212406015037593,0.0,-0.3011029411764706,0.27647058823529413,0.27647058823529413,1.0,0.3333333333333333
mFiOfBvOAQbzrtSNGnw4WPgaWWt2,6993e83416945f6b2e3c9818,control,0,asst_first,ASST,ROLEPLY,0.5067310436241136,0.9623121263853911,0.9745772142978315,0.8899879281326699,0.5205607476635514,0.29252336448598126,0.29252336448598126,1.0,0.4231481481481481,1.335185185185185,1.335185185185185,0.0,-0.48565088757396446,-0.2853503184713376,0.2853503184713376,1.0,-0.7734571129707113,-1.380859375,1.380859375,0.0,-0.4648496240601503,-1.2077067669172932,1.2077067669172932,0.0,-0.2011029411764706,-0.619485294117647,0.619485294117647,1.0,0.5,0.767355412904876,0.6562215237077694,0.6270378127710678,0.5783876121855591,-0.5584134615384616,0.41983173076923075,0.41983173076923075,0.0,1.1277777777777778,0.7462962962962962,0.7462962962962962,0.0,-0.9257026627218934,0.3266719745222929,0.3266719745222929,0.0,-0.5771484375,-0.6702928870292888,0.6702928870292888,1.0,-0.7945488721804511,-0.9424812030075187,0.9424812030075187,0.0,0.35772058823529407,-0.4261029411764706,0.4261029411764706,1.0,0.3333333333333333
mNvqm30JewMJQl8ESowRSvKCCK43,65b92135e296f28cb1a093c3,single_turn,1,roleply_first,ROLEPLY,ASST,0.7964438663104245,0.8480844373843177,0.9284577244715891,0.9068196578849408,-0.9584134615384616,0.9884615384615385,0.9884615384615385,0.0,0.9277777777777777,1.2425925925925925,1.2425925925925925,0.0,0.6742973372781066,0.6928994082840237,0.6928994082840237,1.0,-0.0771484375,0.9705810546875,0.9705810546875,1.0,0.8054511278195489,0.5142857142857143,0.5142857142857143,1.0,0.9577205882352942,-0.9820809248554914,0.9820809248554914,0.0,0.5,0.8412294940356291,0.755782633786397,0.8891644623822709,0.8511548570221205,-1.0794392523364487,1.5576923076923077,1.5576923076923077,0.0,-0.7768518518518519,-0.6481481481481481,0.6481481481481481,1.0,-0.1856508875739645,0.7781065088757397,0.7781065088757397,1.0,-0.9734571129707112,-0.4225941422594143,0.4225941422594143,1.0,-1.0648496240601504,0.803448275862069,0.803448275862069,,-0.6011029411764706,-0.6838235294117647,0.6838235294117647,1.0,0.8
pB7KPQ7uMeWogviTjJJaBu3gaTx2,60b5d56cc4d0a037b4533af6,multi_turn,2,asst_first,ASST,ROLEPLY,0.348910218715552,0.3722424025305342,0.4423914377372722,0.438204202767202,0.6205607476635514,-0.006074766355140204,0.006074766355140204,1.0,0.2231481481481481,0.9555555555555555,0.9555555555555555,0.0,-0.1856508875739645,0.2882165605095541,0.2882165605095541,,-0.2734571129707113,-0.40888671875,0.40888671875,0.0,-0.1648496240601503,-0.10431034482758628,0.10431034482758628,1.0,0.3988970588235294,0.0,0.0,1.0,0.6,0.6539702013701519,0.43847526217080246,0.44606356863664504,0.40169921682320037,-0.35841346153846165,0.2663461538461538,0.2663461538461538,0.0,1.2277777777777779,0.7037037037037036,0.7037037037037036,0.0,-0.2257026627218934,-0.5131656804733727,0.5131656804733727,0.0,-0.4771484375,0.0700836820083681,0.0700836820083681,,-0.7945488721804511,-0.43759398496240604,0.43759398496240604,0.0,-0.14227941176470588,-0.40982658959537566,0.40982658959537566,0.0,0.0
vWvpDIrdNwToj9eFdnQoaecd1TG2,5ea9fd35de1f1015aea1117a,single_turn,1,roleply_first,ROLEPLY,ASST,0.9847262147823566,0.6305423385097393,0.5917204873012863,0.6182829432775515,-0.8584134615384617,0.7365384615384616,0.7365384615384616,0.0,1.0277777777777777,0.35463102409638564,0.35463102409638564,1.0,-0.9257026627218934,-0.2595414201183432,0.2595414201183432,0.0,-0.9771484375,-0.589958158995816,0.589958158995816,1.0,-0.7945488721804511,0.8758620689655172,0.8758620689655172,0.0,1.2577205882352942,-0.5,0.5,1.0,0.5,0.28698364056010633,0.72389225951047,0.39971272925720125,0.5092978606253753,0.4205607476635514,0.673076923076923,0.673076923076923,,-0.17685185185185193,-0.09259259259259256,0.09259259259259256,1.0,0.41434911242603545,0.5828402366863906,0.5828402366863906,1.0,-0.07345711297071131,-0.15062761506276157,0.15062761506276157,1.0,0.13515037593984972,0.0,0.0,1.0,-0.3011029411764706,-0.3669117647058824,0.3669117647058824,1.0,1.0
voKKw5cOS2YYas5jMLDBLJO99mm2,582afed4ce3a0e00010b3245,multi_turn,2,roleply_first,ROLEPLY,ASST,0.845407265222303,0.7707727361398329,0.7738824703414003,0.6891396958885918,-0.6584134615384616,1.2365384615384616,1.2365384615384616,0.0,-0.37222222222222234,0.5962962962962963,0.5962962962962963,0.0,0.6742973372781066,-0.23217455621301772,0.23217455621301772,0.0,-0.8771484375,-0.7702928870292887,0.7702928870292887,1.0,0.8054511278195489,-0.9599154135338345,0.9599154135338345,0.0,1.357720588235294,-0.37426470588235305,0.37426470588235305,1.0,0.3333333333333333,0.772393957121403,0.6373682946175468,0.8449665175070866,0.5576898345433621,0.22056074766355138,0.277570093457944,0.277570093457944,1.0,0.923148148148148,0.4277777777777777,0.4277777777777777,,-0.48565088757396446,1.2592356687898087,1.2592356687898087,0.0,-0.9734571129707112,-1.1099609375,1.1099609375,0.0,-1.0648496240601504,-0.9695488721804512,0.9695488721804512,0.0,-0.6011029411764706,-0.5158088235294118,0.5158088235294118,1.0,0.4
yNaOLeYoiMOvRlYB2N0mLRBP3Kw1,6980ff480783a55ae76c8bdb,control,0,roleply_first,ROLEPLY,ASST,0.6897095549755295,0.6919446734864174,0.6763423696143986,0.6879238806787282,0.3415865384615384,0.9019230769230768,0.9019230769230768,0.0,1.1277777777777778,1.1944444444444444,1.1944444444444444,0.0,-0.8257026627218934,-0.6128513313609467,0.6128513313609467,0.0,-0.0771484375,-0.2510983263598327,0.2510983263598327,1.0,0.2054511278195489,0.2206896551724138,0.2206896551724138,1.0,0.8577205882352941,0.1308823529411764,0.1308823529411764,1.0,0.5,0.7052575830058593,0.6545613153488746,0.4828134371117535,0.4251173463405048,-0.5794392523364486,-0.04038461538461541,0.04038461538461541,1.0,-0.17685185185185193,0.024999999999999994,0.024999999999999994,1.0,0.6143491124260355,0.48091715976331356,0.48091715976331356,1.0,-0.9734571129707112,-0.7008368200836821,0.7008368200836821,1.0,-0.9648496240601503,-0.33793103448275863,0.33793103448275863,1.0,-0.6011029411764706,-0.7481617647058825,0.7481617647058825,1.0,1.0
ye65Jqo9bURrD8XmAjbhyXUnIt42,69a8fc1564f555e616c39ff2,single_turn,1,asst_first,ASST,ROLEPLY,0.5745738750927741,0.5705005597661202,0.5431746754040377,0.4734690801986995,-0.47943925233644863,-0.1565420560747663,0.1565420560747663,,0.023148148148148084,-0.6666666666666667,0.6666666666666667,1.0,0.41434911242603545,0.930103550295858,0.930103550295858,1.0,-0.9734571129707112,-0.37154811715481173,0.37154811715481173,1.0,0.7351503759398498,-0.344396551724138,0.344396551724138,1.0,-0.3011029411764706,-0.4237132352941177,0.4237132352941177,1.0,1.0,0.5788318168060405,0.5306249736127676,0.5787813603666919,0.5116677456053361,0.0415865384615384,-0.8836538461538462,0.8836538461538462,1.0,-0.27222222222222225,0.4185185185185185,0.4185185185185185,,-0.0257026627218934,0.9140127388535032,0.9140127388535032,0.0,-1.0771484375,-0.4044921875,0.4044921875,0.0,-0.1945488721804511,0.12142857142857139,0.12142857142857139,1.0,0.8577205882352941,0.2003676470588235,0.2003676470588235,,0.5
